latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
13.748,106.814,327.1,1.5,1.2,1/29/2021,600,A,25,6.0NRT,288.7,30.1,D
13.652,106.228,327.8,1.6,1.2,1/29/2021,600,A,53,6.0NRT,295.5,28.5,D
13.755,106.785,325,1.5,1.2,1/29/2021,600,A,62,6.0NRT,292.2,26.1,D
13.768,106.797,328.6,1.5,1.2,1/29/2021,600,A,54,6.0NRT,289.4,29.6,D
13.679,106.254,324,1.6,1.2,1/29/2021,600,A,44,6.0NRT,294.6,19.1,D
13.494,105.075,317.3,2,1.4,1/29/2021,600,A,22,6.0NRT,283.8,15.8,D
13.752,106.562,317.6,1.5,1.2,1/29/2021,600,A,70,6.0NRT,291.6,20,D
13.711,106.308,315,1.6,1.2,1/29/2021,600,A,29,6.0NRT,292,12.2,D
13.634,105.842,313.4,1.7,1.3,1/29/2021,600,A,51,6.0NRT,287.2,14.1,D
13.524,105.179,319.7,1.9,1.4,1/29/2021,600,A,73,6.0NRT,280.6,30.3,D
13.521,105.162,319.9,1.9,1.4,1/29/2021,600,A,73,6.0NRT,283.5,30.4,D
13.698,106.16,320.3,1.6,1.3,1/29/2021,600,A,64,6.0NRT,293,20.1,D
13.522,105.089,343,2,1.4,1/29/2021,600,A,92,6.0NRT,287.1,107.4,D
13.806,106.762,331.5,1.5,1.2,1/29/2021,600,A,85,6.0NRT,296.6,41.1,D
13.769,106.531,325.2,1.5,1.2,1/29/2021,600,A,66,6.0NRT,291.1,31,D
13.767,106.517,331.5,1.5,1.2,1/29/2021,600,A,85,6.0NRT,291.2,46.8,D
13.58,105.366,313.6,1.9,1.3,1/29/2021,600,A,44,6.0NRT,285.5,15.4,D
13.78,106.529,349.4,1.5,1.2,1/29/2021,600,A,95,6.0NRT,291.2,103.9,D
13.734,106.244,323.7,1.6,1.2,1/29/2021,600,A,16,6.0NRT,295,21.8,D
13.732,106.229,331,1.6,1.2,1/29/2021,600,A,84,6.0NRT,294.2,37.6,D
13.708,106.081,321.1,1.6,1.3,1/29/2021,600,A,75,6.0NRT,292,21.4,D
13.706,106.066,330.6,1.7,1.3,1/29/2021,600,A,79,6.0NRT,291.7,43.6,D
13.681,105.914,320.5,1.7,1.3,1/29/2021,600,A,41,6.0NRT,281.5,23.9,D
13.812,106.768,318.7,1.5,1.2,1/29/2021,600,A,51,6.0NRT,294.1,16.5,D
13.81,106.755,326.6,1.5,1.2,1/29/2021,600,A,81,6.0NRT,295.6,31,D
13.774,106.537,323.7,1.5,1.2,1/29/2021,600,A,72,6.0NRT,290,29.3,D
13.771,106.524,342.8,1.5,1.2,1/29/2021,600,A,92,6.0NRT,292.5,80.1,D
13.748,106.383,315.9,1.6,1.2,1/29/2021,600,A,67,6.0NRT,292,17.4,D
13.529,105.099,322.7,2,1.4,1/29/2021,600,A,58,6.0NRT,284.6,31.3,D
13.526,105.081,327.8,2,1.4,1/29/2021,600,A,81,6.0NRT,284.8,45.5,D
13.785,106.536,315.7,1.5,1.2,1/29/2021,600,A,37,6.0NRT,289.9,15.8,D
13.782,106.522,316,1.5,1.2,1/29/2021,600,A,37,6.0NRT,290.3,16.3,D
13.735,106.237,337.5,1.6,1.2,1/29/2021,600,A,77,6.0NRT,295.2,59.9,D
13.708,106.075,333.4,1.6,1.3,1/29/2021,600,A,86,6.0NRT,291.7,53,D
13.705,106.06,317,1.7,1.3,1/29/2021,600,A,63,6.0NRT,291.9,14.4,D
13.682,105.923,321.1,1.7,1.3,1/29/2021,600,A,54,6.0NRT,284.9,27.5,D
13.497,104.842,320.6,2.1,1.4,1/29/2021,600,A,62,6.0NRT,292.3,25.9,D
13.737,106.116,319.8,1.6,1.3,1/29/2021,600,A,68,6.0NRT,293.8,16.9,D
13.598,105.285,314,1.9,1.3,1/29/2021,600,A,52,6.0NRT,283.2,12.5,D
13.749,106.114,328.6,1.6,1.3,1/29/2021,600,A,82,6.0NRT,292.8,35.8,D
13.65,105.519,322.5,1.8,1.3,1/29/2021,600,A,68,6.0NRT,286.8,34.5,D
13.661,105.517,323.1,1.8,1.3,1/29/2021,600,A,69,6.0NRT,287.5,36.3,D
13.77,106.033,319.8,1.7,1.3,1/29/2021,600,A,73,6.0NRT,290.3,24.2,D
13.814,106.163,325.6,1.6,1.3,1/29/2021,600,A,48,6.0NRT,290.7,28.2,D
13.816,106.172,321.7,1.6,1.3,1/29/2021,600,A,57,6.0NRT,291.2,21.8,D
13.813,106.158,319.7,1.6,1.3,1/29/2021,600,A,45,6.0NRT,290.9,17.2,D
13.474,104.19,313.8,2.3,1.5,1/29/2021,600,A,47,6.0NRT,290.6,16.8,D
13.92,106.731,315,1.5,1.2,1/29/2021,600,A,63,6.0NRT,294.8,10.9,D
13.785,105.707,324.5,1.8,1.3,1/29/2021,600,A,78,6.0NRT,290.6,34.6,D
13.782,105.691,323.6,1.8,1.3,1/29/2021,600,A,77,6.0NRT,291.6,32,D
13.668,105.014,315.1,2,1.4,1/29/2021,600,A,54,6.0NRT,292.1,15.2,D
13.894,106.234,323.3,1.6,1.2,1/29/2021,600,A,78,6.0NRT,292.2,29.6,D
13.892,106.219,318.4,1.6,1.2,1/29/2021,600,A,67,6.0NRT,292,20.4,D
13.818,105.766,324.1,1.7,1.3,1/29/2021,600,A,57,6.0NRT,291.4,33.9,D
13.614,104.54,319.1,2.2,1.4,1/29/2021,600,A,71,6.0NRT,290.2,26.7,D
13.968,106.625,317.8,1.5,1.2,1/29/2021,600,A,48,6.0NRT,293.1,16.5,D
13.888,106.053,316,1.6,1.3,1/29/2021,600,A,29,6.0NRT,290.7,13.6,D
13.81,105.57,323.1,1.8,1.3,1/29/2021,600,A,77,6.0NRT,294.2,28.9,D
13.786,105.421,319.8,1.8,1.3,1/29/2021,600,A,69,6.0NRT,288.2,22.8,D
13.829,105.773,328.2,1.7,1.3,1/29/2021,600,A,60,6.0NRT,291.9,42.3,D
13.614,104.533,317.2,2.2,1.4,1/29/2021,600,A,45,6.0NRT,290.3,20.5,D
13.89,106.061,314.7,1.6,1.3,1/29/2021,600,A,63,6.0NRT,291.1,11.9,D
13.78,105.415,314.8,1.8,1.3,1/29/2021,600,A,58,6.0NRT,287,13.1,D
13.82,105.578,328.6,1.8,1.3,1/29/2021,600,A,82,6.0NRT,294.9,45.8,D
13.817,105.562,319.8,1.8,1.3,1/29/2021,600,A,70,6.0NRT,295.9,23.4,D
13.625,104.449,312.9,2.2,1.4,1/29/2021,600,A,53,6.0NRT,282.2,15.1,D
13.932,106.176,320.1,1.6,1.2,1/29/2021,600,A,63,6.0NRT,292.6,21.4,D
13.93,106.161,318,1.6,1.2,1/29/2021,600,A,35,6.0NRT,292.8,15.7,D
13.679,104.681,319.3,2.1,1.4,1/29/2021,600,A,54,6.0NRT,294,21.4,D
13.798,105.308,319.7,1.9,1.3,1/29/2021,600,A,73,6.0NRT,289.8,23.7,D
13.605,104.182,314.8,2.3,1.5,1/29/2021,600,A,35,6.0NRT,287.2,26.7,D
13.802,105.254,315,1.9,1.3,1/29/2021,600,A,55,6.0NRT,286.9,13.7,D
13.946,106.051,317.7,1.6,1.3,1/29/2021,600,A,71,6.0NRT,296.3,14.4,D
13.972,106.138,316.9,1.6,1.3,1/29/2021,600,A,68,6.0NRT,294.9,13.8,D
13.803,105.037,324.6,2,1.4,1/29/2021,600,A,78,6.0NRT,292,37.6,D
13.972,106.001,314.9,1.7,1.3,1/29/2021,600,A,29,6.0NRT,293.9,10.1,D
13.871,105.411,319.4,1.8,1.3,1/29/2021,600,A,58,6.0NRT,289.3,24.4,D
13.806,105.032,320,2,1.4,1/29/2021,600,A,64,6.0NRT,293,24.7,D
13.948,105.795,318.9,1.7,1.3,1/29/2021,600,A,72,6.0NRT,293.5,22,D
14.107,106.547,311,1.5,1.2,1/29/2021,600,A,53,6.0NRT,290.3,9.6,D
13.97,105.711,331.7,1.7,1.3,1/29/2021,600,A,85,6.0NRT,294.4,56.2,D
13.967,105.695,317.4,1.7,1.3,1/29/2021,600,A,70,6.0NRT,293.2,21.1,D
13.83,104.879,318.9,2,1.4,1/29/2021,600,A,63,6.0NRT,292.8,21.8,D
14.098,106.42,315.8,1.5,1.2,1/29/2021,600,A,63,6.0NRT,295.1,12.1,D
13.997,105.802,318.7,1.7,1.3,1/29/2021,600,A,54,6.0NRT,293.7,22.5,D
13.981,105.709,312.8,1.7,1.3,1/29/2021,600,A,35,6.0NRT,293.2,11.5,D
14.076,106.22,317.7,1.6,1.2,1/29/2021,600,A,71,6.0NRT,294.2,14.7,D
13.972,105.579,356.7,1.8,1.3,1/29/2021,600,A,98,6.0NRT,296.2,162.5,D
13.969,105.563,346.9,1.8,1.3,1/29/2021,600,A,94,6.0NRT,295.6,111.7,D
13.958,105.498,322.5,1.8,1.3,1/29/2021,600,A,76,6.0NRT,294.4,30.7,D
14.085,106.203,317.1,1.6,1.2,1/29/2021,600,A,65,6.0NRT,294.1,13.9,D
14.068,106.025,315.8,1.6,1.3,1/29/2021,600,A,51,6.0NRT,294.2,11.3,D
13.842,104.646,318.9,2.1,1.4,1/29/2021,600,A,47,6.0NRT,294.2,20,D
13.979,105.571,321.8,1.8,1.3,1/29/2021,600,A,60,6.0NRT,295.8,25.1,D
13.464,102.526,314.8,3.1,1.7,1/29/2021,600,A,61,6.0NRT,291.2,28.5,D
14,105.483,315.1,1.8,1.3,1/29/2021,600,A,60,6.0NRT,295.4,12.6,D
13.998,105.467,324.7,1.8,1.3,1/29/2021,600,A,79,6.0NRT,295,35.1,D
14.137,106.232,320.8,1.6,1.2,1/29/2021,600,A,53,6.0NRT,295.6,17.7,D
14.13,106.189,341.7,1.6,1.2,1/29/2021,600,A,91,6.0NRT,295.4,74.5,D
14.101,106.012,316.2,1.6,1.3,1/29/2021,600,A,52,6.0NRT,295.3,15.4,D
13.865,104.615,328.4,2.1,1.4,1/29/2021,600,A,82,6.0NRT,297.5,50.2,D
13.841,104.479,317.7,2.2,1.4,1/29/2021,600,A,17,6.0NRT,285.3,20.1,D
14.037,105.56,323.9,1.8,1.3,1/29/2021,600,A,78,6.0NRT,294.9,33.8,D
14.035,105.544,314.8,1.8,1.3,1/29/2021,600,A,62,6.0NRT,294.2,12.9,D
14.158,106.154,324.5,1.6,1.2,1/29/2021,600,A,56,6.0NRT,294.4,26.1,D
14.156,106.139,324.7,1.6,1.2,1/29/2021,600,A,79,6.0NRT,294.6,28.5,D
13.725,103.409,318.1,2.6,1.6,1/29/2021,600,A,63,6.0NRT,293.1,23.6,D
13.945,104.846,313.2,2,1.4,1/29/2021,600,A,28,6.0NRT,290.3,10.7,D
13.934,104.637,316.5,2.1,1.4,1/29/2021,600,A,63,6.0NRT,296.6,18.4,D
13.716,103.406,316.8,2.6,1.6,1/29/2021,600,A,57,6.0NRT,293.2,19.8,D
14.211,106.124,315.6,1.6,1.2,1/29/2021,600,A,68,6.0NRT,295,13.2,D
14.019,104.908,318.4,2,1.4,1/29/2021,600,A,53,6.0NRT,298.5,18.9,D
14.016,104.89,354.7,2,1.4,1/29/2021,600,A,97,6.0NRT,299.9,173.8,D
13.932,104.397,315.1,2.2,1.4,1/29/2021,600,A,63,6.0NRT,285.7,16.1,D
13.928,104.377,318.2,2.2,1.4,1/29/2021,600,A,69,6.0NRT,285.8,24.7,D
13.978,104.589,316.6,2.1,1.4,1/29/2021,600,A,66,6.0NRT,294.4,23.8,D
14.114,105.252,316.1,1.9,1.3,1/29/2021,600,A,49,6.0NRT,296.8,15.3,D
14.089,105.024,342.7,1.9,1.4,1/29/2021,600,A,92,6.0NRT,298.7,103.4,D
14.086,105.006,328.3,2,1.4,1/29/2021,600,A,82,6.0NRT,297.6,48.5,D
14.105,105.087,319.4,1.9,1.4,1/29/2021,600,A,34,6.0NRT,295.7,18.2,D
14.093,105.016,346.1,1.9,1.4,1/29/2021,600,A,93,6.0NRT,298.9,119.8,D
14.068,104.873,325,2,1.4,1/29/2021,600,A,78,6.0NRT,300.2,33.3,D
13.822,103.477,316.8,2.6,1.5,1/29/2021,600,A,50,6.0NRT,293.7,22.8,D
14.283,105.999,309.5,1.6,1.3,1/29/2021,600,A,28,6.0NRT,289.7,9.2,D
14.138,105.134,328.5,1.9,1.3,1/29/2021,600,A,82,6.0NRT,296.4,45.5,D
14.12,104.956,317.2,2,1.4,1/29/2021,600,A,36,6.0NRT,298.4,15.4,D
14.06,104.606,312.8,2.1,1.4,1/29/2021,600,A,47,6.0NRT,292.9,10.9,D
14.082,104.504,314.7,2.1,1.4,1/29/2021,600,A,52,6.0NRT,294.1,17.3,D
14.157,104.876,324.3,2,1.4,1/29/2021,600,A,75,6.0NRT,299.2,28.6,D
14.181,105.068,323.6,1.9,1.4,1/29/2021,600,A,31,6.0NRT,294.6,29.4,D
14.082,104.499,315.8,2.1,1.4,1/29/2021,600,A,61,6.0NRT,294,19.9,D
13.883,103.387,317.1,2.6,1.6,1/29/2021,600,A,52,6.0NRT,295.3,22.5,D
14.189,104.675,318.9,2.1,1.4,1/29/2021,600,A,45,6.0NRT,294.7,19.5,D
14.195,104.686,317.9,2.1,1.4,1/29/2021,600,A,44,6.0NRT,295.6,14.3,D
14.248,104.772,328.5,2,1.4,1/29/2021,600,A,82,6.0NRT,300.1,43.4,D
14.294,104.668,321.6,2.1,1.4,1/29/2021,600,A,70,6.0NRT,297.1,27.7,D
14.299,104.682,319.3,2,1.4,1/29/2021,600,A,61,6.0NRT,296.1,22.1,D
14.348,104.749,315.2,2,1.4,1/29/2021,600,A,39,6.0NRT,295.2,16,D
14.194,103.787,316.6,2.4,1.5,1/29/2021,600,A,50,6.0NRT,290.4,28.6,D
14.191,103.765,315,2.4,1.5,1/29/2021,600,A,25,6.0NRT,289.2,22.1,D
14.155,103.564,318,2.5,1.5,1/29/2021,600,A,69,6.0NRT,288.9,29.9,D
14.36,104.67,318.3,2,1.4,1/29/2021,600,A,54,6.0NRT,297.7,22.2,D
14.31,104.22,314.7,2.2,1.4,1/29/2021,600,A,58,6.0NRT,292.6,15.9,D
14.309,104.214,316.7,2.2,1.4,1/29/2021,600,A,64,6.0NRT,292.5,21.8,D
14.678,106.291,311.4,1.5,1.2,1/29/2021,600,A,46,6.0NRT,293,10.4,D
14.324,104.148,318.3,2.2,1.5,1/29/2021,600,A,51,6.0NRT,293.8,27.7,D
14.32,104.128,319.2,2.3,1.5,1/29/2021,600,A,61,6.0NRT,293.9,30.7,D
14.704,106.243,315,1.5,1.2,1/29/2021,600,A,51,6.0NRT,292.1,18,D
14.702,106.229,328.8,1.5,1.2,1/29/2021,600,A,83,6.0NRT,292.2,44.2,D
14.222,103.255,316.2,2.6,1.6,1/29/2021,600,A,63,6.0NRT,287.2,31.3,D
14.183,103.036,314,2.8,1.6,1/29/2021,600,A,53,6.0NRT,290.1,19.1,D
14.186,103.03,313.9,2.8,1.6,1/29/2021,600,A,41,6.0NRT,289.9,19.6,D
14.924,106.463,315.9,1.5,1.2,1/29/2021,600,A,48,6.0NRT,285.7,18.1,D
15.573,106.417,313.3,1.5,1.2,1/29/2021,600,A,45,6.0NRT,289.2,10.6,D
15.584,106.415,325.9,1.5,1.2,1/29/2021,600,A,80,6.0NRT,291.9,30.5,D
15.473,104.462,310,2,1.4,1/29/2021,600,A,38,6.0NRT,281.6,12.2,D
16.603,107.273,315.1,1.2,1.1,1/29/2021,600,A,61,6.0NRT,286.9,16.4,D
15.793,101.282,314.2,3.5,1.8,1/29/2021,600,A,61,6.0NRT,293.8,40.6,D
16.729,104.849,309.2,1.8,1.3,1/29/2021,600,A,32,6.0NRT,289.3,10.6,D
16.67,102.832,313.5,2.5,1.5,1/29/2021,600,A,64,6.0NRT,290.4,23.8,D
16.666,102.808,311.9,2.5,1.5,1/29/2021,600,A,60,6.0NRT,290.7,18.2,D
17.275,104.915,322.9,1.7,1.3,1/29/2021,600,A,77,6.0NRT,300.7,28.7,D
17.272,104.9,318.5,1.7,1.3,1/29/2021,600,A,72,6.0NRT,300,19.1,D
17.496,104.447,318.7,1.9,1.3,1/29/2021,600,A,73,6.0NRT,294.7,22.2,D
17.49,104.442,318.5,1.9,1.3,1/29/2021,600,A,73,6.0NRT,294.9,23,D
18.538,108.933,315.1,1,1,1/29/2021,605,A,58,6.0NRT,300.2,6.5,D
17.795,102.983,317.9,2.3,1.5,1/29/2021,605,A,73,6.0NRT,292.1,34.4,D
17.796,102.998,313.2,2.3,1.5,1/29/2021,605,A,67,6.0NRT,291.6,22.6,D
17.792,102.977,312.7,2.3,1.5,1/29/2021,605,A,66,6.0NRT,291.9,20.9,D
17.941,103.723,312,2.1,1.4,1/29/2021,605,A,0,6.0NRT,296.1,12.5,D
18.379,104.217,336,1.9,1.3,1/29/2021,605,A,89,6.0NRT,295.2,84.3,D
18.377,104.201,321.1,1.9,1.3,1/29/2021,605,A,75,6.0NRT,294.8,39.7,D
18.374,104.212,323.2,1.9,1.3,1/29/2021,605,A,80,6.0NRT,293.8,47.1,D
18.386,104.209,331.6,1.9,1.3,1/29/2021,605,A,86,6.0NRT,294.4,70.9,D
17.815,100.755,311.6,3.4,1.7,1/29/2021,605,A,36,6.0NRT,295.9,32.2,D
17.81,100.752,312.5,3.4,1.7,1/29/2021,605,A,54,6.0NRT,296.1,35.5,D
18.442,103.73,313.6,2,1.4,1/29/2021,605,A,65,6.0NRT,296.4,17,D
18.682,104.045,314.7,1.9,1.3,1/29/2021,605,A,72,6.0NRT,293.4,27.3,D
18.907,103.953,305.3,1.9,1.3,1/29/2021,605,A,25,6.0NRT,290.6,10.7,D
18.723,101.571,310.4,2.9,1.6,1/29/2021,605,A,44,6.0NRT,294.1,25.7,D
18.725,101.566,309.2,2.9,1.6,1/29/2021,605,A,38,6.0NRT,294.2,21.8,D
19.206,102.627,303.7,2.3,1.5,1/29/2021,605,A,13,6.0NRT,288.7,15.8,D
19.915,102.887,326.5,2.2,1.4,1/29/2021,605,A,83,6.0NRT,293.3,64.2,D
19.912,102.867,337.7,2.2,1.4,1/29/2021,605,A,90,6.0NRT,294.9,111.3,D
19.889,102.747,307.8,2.2,1.4,1/29/2021,605,A,58,6.0NRT,290.7,16.4,D
19.427,99.458,310.2,4,1.9,1/29/2021,605,A,51,6.0NRT,292.9,45.6,D
21.382,110.469,309.2,1,1,1/29/2021,605,A,46,6.0NRT,295.7,5.2,D
21.444,110.053,314.4,1,1,1/29/2021,605,A,67,6.0NRT,298.6,6.6,D
21.542,110.499,319.7,1,1,1/29/2021,605,A,75,6.0NRT,295,14.1,D
19.746,99.408,312.5,3.9,1.8,1/29/2021,605,A,67,6.0NRT,290.5,62,D
19.739,99.372,323.2,4,1.9,1/29/2021,605,A,61,6.0NRT,291.1,135.4,D
21.608,110.24,310.4,1,1,1/29/2021,605,A,59,6.0NRT,297,4.9,D
19.751,99.402,313.2,3.9,1.8,1/29/2021,605,A,69,6.0NRT,290,65.4,D
19.744,99.367,319.6,4,1.9,1/29/2021,605,A,58,6.0NRT,289.8,106.8,D
21.711,109.395,314.7,1,1,1/29/2021,605,A,69,6.0NRT,297.2,8.7,D
22.202,112.681,309.3,1.3,1.1,1/29/2021,605,A,57,6.0NRT,297,8.5,D
22.202,109.538,318.6,1,1,1/29/2021,605,A,70,6.0NRT,290.5,13.6,D
22.653,110.623,316.3,1.1,1,1/29/2021,605,A,66,6.0NRT,288.8,11.6,D
22.651,110.613,317.1,1.1,1,1/29/2021,605,A,76,6.0NRT,287.5,12.3,D
22.455,108.419,311.3,1,1,1/29/2021,605,A,66,6.0NRT,294.7,6.9,D
23.421,116.084,310.5,2.4,1.5,1/29/2021,605,A,64,6.0NRT,296.4,19.1,D
23.415,116.079,309.9,2.4,1.5,1/29/2021,605,A,65,6.0NRT,296.7,19,D
23.499,115.976,305.2,2.3,1.5,1/29/2021,605,A,50,6.0NRT,294.4,15,D
23.1,111.315,313,1.2,1.1,1/29/2021,605,A,72,6.0NRT,293.2,11.6,D
22.709,108.457,310.6,1,1,1/29/2021,605,A,63,6.0NRT,295.3,5.2,D
23.668,116.254,307.7,2.5,1.5,1/29/2021,605,A,53,6.0NRT,295,18.3,D
23.094,110.97,315,1.1,1.1,1/29/2021,605,A,62,6.0NRT,291.3,11.2,D
23.101,110.973,307.7,1.1,1.1,1/29/2021,605,A,58,6.0NRT,289.5,6.5,D
23.1,110.962,311.1,1.1,1.1,1/29/2021,605,A,70,6.0NRT,290.6,9.4,D
23.236,111.576,308.5,1.2,1.1,1/29/2021,605,A,61,6.0NRT,297,8,D
23.16,110.985,324.7,1.1,1.1,1/29/2021,605,A,83,6.0NRT,292.2,25.2,D
23.613,114.311,306.2,1.8,1.3,1/29/2021,605,A,42,6.0NRT,295.7,9.5,D
23.893,116.181,314.5,2.5,1.5,1/29/2021,605,A,74,6.0NRT,294.9,45.4,D
23.362,111.054,311.8,1.1,1.1,1/29/2021,605,A,71,6.0NRT,294.2,9.1,D
23.95,115.704,315.8,2.3,1.5,1/29/2021,605,A,76,6.0NRT,296.1,35.7,D
21.897,101.325,302.9,2.6,1.5,1/29/2021,605,A,14,6.0NRT,289.4,7.9,D
24.132,116.873,321.6,2.8,1.6,1/29/2021,605,A,81,6.0NRT,294.9,74.7,D
24.129,116.843,328.6,2.8,1.6,1/29/2021,605,A,86,6.0NRT,292.7,108.2,D
24.122,116.866,309.7,2.8,1.6,1/29/2021,605,A,52,6.0NRT,295.4,30.7,D
24.136,116.862,328.7,2.8,1.6,1/29/2021,605,A,86,6.0NRT,293.3,112.2,D
24.133,116.835,313.8,2.8,1.6,1/29/2021,605,A,72,6.0NRT,291.6,45.2,D
23.536,110.981,312.5,1.1,1.1,1/29/2021,605,A,72,6.0NRT,292.4,10.8,D
23.534,110.816,308.6,1.1,1,1/29/2021,605,A,66,6.0NRT,291.4,8.2,D
24.196,115.686,309.5,2.3,1.5,1/29/2021,605,A,68,6.0NRT,298.1,14.8,D
23.85,112.096,312.5,1.3,1.1,1/29/2021,605,A,72,6.0NRT,296,12.4,D
23.849,112.084,314,1.3,1.1,1/29/2021,605,A,74,6.0NRT,297.9,14.2,D
23.885,111.884,307.4,1.3,1.1,1/29/2021,605,A,35,6.0NRT,295.3,6.9,D
24.165,113.927,307.5,1.7,1.3,1/29/2021,605,A,65,6.0NRT,293.4,13.2,D
21.69,98.103,308.3,4.4,1.9,1/29/2021,605,A,56,6.0NRT,295.4,39.4,D
24.056,112.029,311.7,1.3,1.1,1/29/2021,605,A,56,6.0NRT,297,8.1,D
24.054,112.016,313.6,1.3,1.1,1/29/2021,605,A,58,6.0NRT,296.8,10.4,D
24.054,112.023,318,1.3,1.1,1/29/2021,605,A,69,6.0NRT,297.3,16.5,D
21.692,98.098,308.5,4.4,1.9,1/29/2021,605,A,59,6.0NRT,295.3,39.7,D
23.785,108.758,308.8,1,1,1/29/2021,605,A,50,6.0NRT,291,7.1,D
23.829,108.999,314.5,1,1,1/29/2021,605,A,42,6.0NRT,286.6,11.7,D
24.549,112.679,309.5,1.4,1.2,1/29/2021,605,A,69,6.0NRT,293.3,12,D
24.542,112.624,304.3,1.4,1.2,1/29/2021,605,A,59,6.0NRT,291.2,8.2,D
24.541,112.609,303.1,1.4,1.2,1/29/2021,605,A,55,6.0NRT,291.5,7.1,D
24.471,111.508,314.5,1.2,1.1,1/29/2021,605,A,51,6.0NRT,293.4,12.8,D
24.747,110.855,318.2,1.1,1.1,1/29/2021,605,A,78,6.0NRT,293.4,15.4,D
22.859,99.256,304.3,3.4,1.7,1/29/2021,605,A,51,6.0NRT,288.4,27.4,D
22.854,99.156,315.7,3.5,1.8,1/29/2021,605,A,75,6.0NRT,291.7,73.2,D
25.058,112.749,302.1,1.5,1.2,1/29/2021,605,A,43,6.0NRT,289.3,5.4,D
22.87,99.252,304.2,3.4,1.7,1/29/2021,605,A,32,6.0NRT,287.8,24.5,D
22.849,99.153,315.1,3.5,1.8,1/29/2021,605,A,75,6.0NRT,290.8,69.3,D
25.664,116.623,309.2,2.8,1.6,1/29/2021,605,A,68,6.0NRT,289.3,42.5,D
26.002,117.782,309,3.4,1.7,1/29/2021,605,A,68,6.0NRT,289.2,51.7,D
25.998,117.775,312.9,3.4,1.7,1/29/2021,605,A,73,6.0NRT,289.3,70.5,D
23.924,101.201,313.9,2.4,1.5,1/29/2021,605,A,74,6.0NRT,289.1,40.7,D
23.926,101.219,305.1,2.4,1.5,1/29/2021,605,A,28,6.0NRT,287.1,19.6,D
23.921,101.195,303.7,2.4,1.5,1/29/2021,605,A,30,6.0NRT,288.3,16.6,D
26.38,114.702,306.6,2.1,1.4,1/29/2021,605,A,64,6.0NRT,288.3,22.3,D
26.378,114.682,302.9,2.1,1.4,1/29/2021,605,A,54,6.0NRT,288.9,14.5,D
26.407,114.596,303.9,2,1.4,1/29/2021,605,A,57,6.0NRT,293.1,11.8,D
26.561,114.44,314.8,2,1.4,1/29/2021,605,A,75,6.0NRT,288.4,36.8,D
26.559,114.42,325.4,2,1.4,1/29/2021,605,A,84,6.0NRT,288.4,65.2,D
26.534,113.18,302.9,1.6,1.3,1/29/2021,605,A,29,6.0NRT,289.6,9.6,D
26.763,114.781,314.3,2.1,1.4,1/29/2021,605,A,75,6.0NRT,292.7,34.2,D
26.993,117.251,300.4,3.2,1.7,1/29/2021,605,A,37,6.0NRT,290.2,22.4,D
26.762,113.2,303.3,1.7,1.3,1/29/2021,605,A,55,6.0NRT,291.8,8,D
27.15,117.353,300.2,3.3,1.7,1/29/2021,605,A,30,6.0NRT,289.8,25.2,D
27.367,115.432,311.3,2.4,1.5,1/29/2021,605,A,71,6.0NRT,291,32.6,D
27.365,115.408,306.5,2.4,1.5,1/29/2021,605,A,48,6.0NRT,291.2,21.1,D
27.38,115.43,307.9,2.4,1.5,1/29/2021,605,A,52,6.0NRT,290.4,25,D
27.378,115.406,305.4,2.4,1.5,1/29/2021,605,A,37,6.0NRT,289.4,19.8,D
24.937,97.358,307.6,4.2,1.9,1/29/2021,605,A,66,6.0NRT,295.5,46,D
25.649,99.672,305.8,2.8,1.6,1/29/2021,605,A,62,6.0NRT,291.3,26,D
25.658,99.693,301.5,2.8,1.6,1/29/2021,605,A,23,6.0NRT,290.4,13.5,D
25.681,99.662,302.5,2.8,1.6,1/29/2021,605,A,44,6.0NRT,289.8,16.8,D
28.273,117.138,300.2,3.3,1.7,1/29/2021,605,A,29,6.0NRT,289,17.5,D
28.417,115.422,303.9,2.5,1.5,1/29/2021,605,A,54,6.0NRT,290.7,16.1,D
28.423,115.416,303.1,2.5,1.5,1/29/2021,605,A,52,6.0NRT,290.8,14.1,D
26.601,101.95,311.9,1.8,1.3,1/29/2021,605,A,72,6.0NRT,298.4,13.3,D
26.496,101.406,311.5,2,1.4,1/29/2021,605,A,64,6.0NRT,297,20.7,D
26.509,101.404,310.8,2,1.4,1/29/2021,605,A,60,6.0NRT,297.5,18.4,D
26.571,101.667,326.7,1.9,1.4,1/29/2021,605,A,85,6.0NRT,298.6,55,D
26.568,101.649,310.6,1.9,1.4,1/29/2021,605,A,70,6.0NRT,296.4,16,D
26.609,101.599,310.2,1.9,1.4,1/29/2021,605,A,53,6.0NRT,299.6,15.7,D
26.613,101.592,308.7,1.9,1.4,1/29/2021,605,A,41,6.0NRT,298.5,14.5,D
26.584,101.376,314.6,2,1.4,1/29/2021,605,A,75,6.0NRT,301.1,24,D
26.661,101.645,312.6,1.9,1.4,1/29/2021,605,A,56,6.0NRT,292.8,25.7,D
26.741,102.009,310.8,1.8,1.3,1/29/2021,605,A,35,6.0NRT,291.5,17.9,D
27.097,103.935,306.1,1.3,1.1,1/29/2021,605,A,42,6.0NRT,291.2,6.8,D
26.709,101.414,314.7,2,1.4,1/29/2021,605,A,75,6.0NRT,290.5,34.3,D
